Year,FacilityID,FacilityOwner,FacilityName,Type,SubType,SourceName,SourceType,Sub-Basin,8DigitHUC,County,TotalIntake(MG),month,monthlyWaterUse,Date,monthlyWaterUseMG,NewWaterType,NewSubType
2015,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Haw River (02-1),3030002,Guilford,13.811,11,1.29,11/1/2015,1.29,Groundwater,Chemical
2016,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,165.28,11,14.1,11/1/2016,14.1,Groundwater,Textile Manufacturing
2016,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,0,11,0,11/1/2016,0,Groundwater,Animal Production and Aquaculture
2016,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,213.305,11,15.9,11/1/2016,15.9,Surface Water,Textile Manufacturing
2016,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,42.654,11,4.29,11/1/2016,4.29,Surface Water,Wood & Paper Products
2016,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,7.56,11,4.968,11/1/2016,4.968,Groundwater,Chemical
2016,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Catawba River (03-1),3050101,McDowell,509.52,11,40.68,11/1/2016,40.68,Groundwater,Chemical
2016,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,12238.699,11,745.02,11/1/2016,745.02,Surface Water,Wood & Paper Products
2016,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,Intake Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,78.935,11,6.93,11/1/2016,6.93,Surface Water,Wood & Paper Products
2016,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,Pump no. 2,River,Lumber River (09-1),3040203,Scotland,2.107,11,0,11/1/2016,0,Surface Water,Textile Manufacturing
2016,0819-0001,CertainTeed Gypsum NC,CertainTeed Gypsum Roxboro Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Hyco Lake,Lake,Roanoke River (14-1),3010104,Person,88.759,11,7.35,11/1/2016,7.35,Surface Water,Chemical
2016,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Catawba River,River,Catawba River (03-1),3050101,Mecklenburg,139.08,11,10.47,11/1/2016,10.47,Surface Water,Chemical
2016,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,183,11,15,11/1/2016,15,Surface Water,Textile Manufacturing
2016,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stony Creek,Reservoir,Haw River (02-1),3030002,Alamance,31.013,11,1.159,11/1/2016,1.159,Surface Water,Textile Manufacturing
2016,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,90.39,11,6.6,11/1/2016,6.6,Groundwater,Metal/Plastic/Fiberglass
2016,0841-0001,Durafiber Technologies,Durafiber Technologies - Salisbury,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,211.038,11,13.74,11/1/2016,13.74,Surface Water,Textile Manufacturing
2016,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Intake Canal and Wells,River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,354.34,11,29.79,11/1/2016,29.79,Mix,Metal/Plastic/Fiberglass
2016,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3,4 and 5",Well,Lumber River (09-1),3040203,Robeson,60.291,11,3.549,11/1/2016,3.549,Groundwater,Metal/Plastic/Fiberglass
2016,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,149.407,11,10.29,11/1/2016,10.29,Groundwater,Chemical
2016,0834-0001,Georgia Pacific,Buckeye Lumberton,Industrial,Wood/Paper products,Well no. 2,Well,Lumber River (09-1),3040203,Robeson,7.819,11,2.28,11/1/2016,2.28,Groundwater,Wood & Paper Products
2016,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12137.9,11,1074,11/1/2016,1074,Surface Water,Wood & Paper Products
2016,0854-0001,International Textile Group,Cone Denim LLC-White Oak Plant,Industrial,Textile manufacturing,Buffalo Lake,Reservoir,Haw River (02-1),3030002,Guilford,133.74,11,7.5,11/1/2016,7.5,Surface Water,Textile Manufacturing
2016,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,Wells,Well,Cape Fear River (02-3),3030007,New Hanover,300.749,11,48.3,11/1/2016,48.3,Groundwater,Textile Manufacturing
2016,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,45.651,11,4.424,11/1/2016,4.424,Surface Water,Wood & Paper Products
2016,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6452.67,11,468,11/1/2016,468,Surface Water,Wood & Paper Products
2016,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,830.06,11,76.5,11/1/2016,76.5,Surface Water,Wood & Paper Products
2016,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells, Fire Pump, and Chowan River Basin","Well, Pond, and River",Chowan River (04-1),3010203,Hertford,303.197,11,20.94,11/1/2016,20.94,Mix,Metal/Plastic/Fiberglass
2016,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,2.083,11,0,11/1/2016,0,Groundwater,Chemical
2016,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,Wells,Well,Chowan River (04-1),3010203,Hertford,188.967,11,13.29,11/1/2016,13.29,Groundwater,Food
2016,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,Wells,Well,Roanoke River (14-1),3010107,Bertie,785.931,11,61.71,11/1/2016,61.71,Groundwater,Food
2016,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,3.168,11,0,11/1/2016,0,Surface Water,Textile Manufacturing
2016,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,188.25,11,18.43,11/1/2016,18.43,Surface Water,Food
2016,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,11,194.4,11/1/2016,194.4,Surface Water,Metal/Plastic/Fiberglass
2016,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,441.205,11,39.39,11/1/2016,39.39,Groundwater,Food
2016,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,Wells,Well,Lumber River (09-1),3040203,Bladen,245.915,11,17.248,11/1/2016,17.248,Groundwater,Food
2016,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,732,11,60,11/1/2016,60,Surface Water,Metal/Plastic/Fiberglass
2016,0843-0001,"The Chemours Company FC, LLC",Chemours Company <U+0096> Fayetteville Works,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Bladen,5165.63,11,359.7,11/1/2016,359.7,Surface Water,Chemical
2016,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek,Stream,Yadkin River (18-1),3040101,Surry,29.609,11,2.352,11/1/2016,2.352,Surface Water,Textile Manufacturing
2016,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,Wells 1 and 2,Well,South Yadkin River (18-2),3040102,Iredell,43.422,11,5.13,11/1/2016,5.13,Groundwater,Food
2016,0837-0001,"Tyton NC Biofuels, LLC","Tyton NC Biofuels, LLC",Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells,Well,Lumber River (09-1),3050101,Hoke,20,11,4.032,11/1/2016,4.032,Groundwater,Chemical
2016,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek,Stream,Catawba River (03-1),3050101,Gaston,94.2,11,7.8,11/1/2016,7.8,Surface Water,Food
2016,0601-0001,Zink Holdings LLC,Zink Holdings LLC,Industrial,Chemical/Pharmaceutical manufacturing/processing,Well no. 2,Well,Haw River (02-1),3030002,Guilford,20.834,11,1.98,11/1/2016,1.98,Groundwater,Chemical
2008,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,169.75,12,9.92,12/1/2008,9.92,Groundwater,Textile Manufacturing
2008,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,171.04,12,6.8,12/1/2008,6.8,Groundwater,Animal Production and Aquaculture
2008,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,173.399,12,7.667,12/1/2008,7.667,Surface Water,Textile Manufacturing
2008,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,176.86,12,10.12,12/1/2008,10.12,Surface Water,Wood & Paper Products
2008,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,58.56,12,4.96,12/1/2008,4.96,Groundwater,Chemical
2008,0432-0001,"Avoca, Inc.",Avoca Farms,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Chowan River (04-1),3010203,Bertie,17.912,12,1.24,12/1/2008,1.24,Groundwater,Chemical
2008,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,428.275,12,28.458,12/1/2008,28.458,Groundwater,Chemical
2008,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,9787,12,899,12/1/2008,899,Surface Water,Wood & Paper Products
2008,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,44.943,12,1.519,12/1/2008,1.519,Surface Water,Wood & Paper Products
2008,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,146.661,12,11.222,12/1/2008,11.222,Surface Water,Textile Manufacturing
2008,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,124.84,12,7.44,12/1/2008,7.44,Mix,Chemical
2008,0359-0001,"CNA Holdings, Inc.","CNA Holdings, Inc.-TICONA",Industrial,Metal/Plastic/Fiberglass manufacturing,Buffalo Creek,River,Broad River (01-1),3050105,Cleveland,177.976,12,9.61,12/1/2008,9.61,Surface Water,Metal/Plastic/Fiberglass
2008,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,297.614,12,25.699,12/1/2008,25.699,Surface Water,Textile Manufacturing
2008,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,50.13,12,2.08,12/1/2008,2.08,Surface Water,Textile Manufacturing
2008,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,2044.86,12,124.93,12/1/2008,124.93,Surface Water,Chemical
2008,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,391.842,12,20.026,12/1/2008,20.026,Surface Water,Textile Manufacturing
2008,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,5118.775,12,227.044,12/1/2008,227.044,Mix,Chemical
2008,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,442.672,12,36.084,12/1/2008,36.084,Mix,Metal/Plastic/Fiberglass
2008,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,203.26,12,16.12,12/1/2008,16.12,Groundwater,Chemical
2008,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,13548.1,12,967.2,12/1/2008,967.2,Surface Water,Wood & Paper Products
2008,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,Wells and River,Well and River,Cape Fear River (02-3),3030007,New Hanover,1630.8,12,106.95,12/1/2008,106.95,Mix,Textile Manufacturing
2008,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,45.594,12,2.952,12/1/2008,2.952,Surface Water,Wood & Paper Products
2008,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,7228.03,12,558.31,12/1/2008,558.31,Surface Water,Wood & Paper Products
2008,0060-0001,"Kordsa, Inc.","Kordsa, Inc.",Industrial,Textile manufacturing,Kordsa Well,Well,Big Shoe Heel Creek (09-2),3040204,Scotland,0.889,12,0.052,12/1/2008,0.052,Groundwater,Textile Manufacturing
2008,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River and 2 Wells,River and Well,Yadkin River (18-1),3040101,Wilkes,465.016,12,28.055,12/1/2008,28.055,Mix,Wood & Paper Products
2008,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,317.231,12,17.701,12/1/2008,17.701,Surface Water,Metal/Plastic/Fiberglass
2008,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,32.275,12,2.666,12/1/2008,2.666,Groundwater,Chemical
2008,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,486.96,12,50.22,12/1/2008,50.22,Groundwater,Food
2008,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,83.89,12,4.65,12/1/2008,4.65,Surface Water,Textile Manufacturing
2008,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,271.561,12,15.779,12/1/2008,15.779,Surface Water,Textile Manufacturing
2008,0285-0007,Pilgrim's Pride,Pilgrim's Pride Water Treatment Plant,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,343.264,12,28.431,12/1/2008,28.431,Surface Water,Food
2008,0146-0001,RENOVA Partners,Davidson River Village,Industrial,Wood/Paper products,No Source Listed,No Source Listed,French Broad River (05-2),6010105,Transylvania,17.602,12,0,12/1/2008,0,No Source Listed,Wood & Paper Products
2008,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,10.202,12,1.705,12/1/2008,1.705,Surface Water,Metal/Plastic/Fiberglass
2008,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,388.015,12,32.736,12/1/2008,32.736,Groundwater,Food
2008,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,514.213,12,44.454,12/1/2008,44.454,Groundwater,Food
2008,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,241.386,12,18.106,12/1/2008,18.106,Surface Water,Textile Manufacturing
2008,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,54.347,12,4.588,12/1/2008,4.588,Groundwater,Food
2008,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,12,8.1,12/1/2008,8.1,Surface Water,Food
2008,0205-0003,Weyerhaeuser Company,Weyerhaeuser Company,Industrial,Wood/Paper products,4 Wells and a River,River and Well,Neuse River (10-1),3030003,Craven,5622.17,12,425.01,12/1/2008,425.01,Mix,Wood & Paper Products
2008,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,34.878,12,2.356,12/1/2008,2.356,Groundwater,Chemical
2009,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,165.79,12,13.95,12/1/2009,13.95,Groundwater,Textile Manufacturing
2009,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,148.71,12,10.26,12/1/2009,10.26,Groundwater,Animal Production and Aquaculture
2009,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,246.603,12,17.748,12/1/2009,17.748,Surface Water,Textile Manufacturing
2009,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,16.273,12,1.24,12/1/2009,1.24,Surface Water,Wood & Paper Products
2009,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,16.02,12,0,12/1/2009,0,Groundwater,Chemical
2009,0432-0001,"Avoca, Inc.",Avoca Farms,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Chowan River (04-1),3010203,Bertie,38.217,12,3.317,12/1/2009,3.317,Groundwater,Chemical
2009,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,415.69,12,35.65,12/1/2009,35.65,Groundwater,Chemical
2009,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,10414.86,12,872.03,12/1/2009,872.03,Surface Water,Wood & Paper Products
2009,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,38.353,12,3.689,12/1/2009,3.689,Surface Water,Wood & Paper Products
2009,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,143.319,12,15.252,12/1/2009,15.252,Surface Water,Textile Manufacturing
2009,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,28.59,12,2.8,12/1/2009,2.8,Mix,Chemical
2009,0359-0001,"CNA Holdings, Inc.","CNA Holdings, Inc.-TICONA",Industrial,Metal/Plastic/Fiberglass manufacturing,Buffalo Creek,Stream,Broad River (01-1),3050105,Cleveland,152.714,12,10.633,12/1/2009,10.633,Surface Water,Metal/Plastic/Fiberglass
2009,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,327.9,12,31,12/1/2009,31,Surface Water,Textile Manufacturing
2009,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,31.9,12,0.85,12/1/2009,0.85,Surface Water,Textile Manufacturing
2009,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,12,7.75,12/1/2009,7.75,Groundwater,Metal/Plastic/Fiberglass
2009,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1863.018,12,162.347,12/1/2009,162.347,Surface Water,Chemical
2009,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,292.191,12,22.289,12/1/2009,22.289,Surface Water,Textile Manufacturing
2009,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3738.118,12,254.448,12/1/2009,254.448,Mix,Chemical
2009,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,402.564,12,34.131,12/1/2009,34.131,Mix,Metal/Plastic/Fiberglass
2009,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,205.513,12,16.337,12/1/2009,16.337,Groundwater,Chemical
2009,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,11621.7,12,992,12/1/2009,992,Surface Water,Wood & Paper Products
2009,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,6 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,427.926,12,37.82,12/1/2009,37.82,Groundwater,Textile Manufacturing
2009,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,29.836,12,1.736,12/1/2009,1.736,Surface Water,Wood & Paper Products
2009,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6575.1,12,372,12/1/2009,372,Surface Water,Wood & Paper Products
2009,0060-0001,"Kordsa, Inc.","Kordsa, Inc.",Industrial,Textile manufacturing,Kordsa Well,Well,Big Shoe Heel Creek (09-2),3040204,Scotland,1.771,12,0.022,12/1/2009,0.022,Groundwater,Textile Manufacturing
2009,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River and 2 Wells,River and Well,Yadkin River (18-1),3040101,Wilkes,421.692,12,47.027,12/1/2009,47.027,Mix,Wood & Paper Products
2009,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,268.767,12,23.994,12/1/2009,23.994,Surface Water,Metal/Plastic/Fiberglass
2009,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,31.917,12,2.914,12/1/2009,2.914,Groundwater,Chemical
2009,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,588.97,12,53.01,12/1/2009,53.01,Groundwater,Food
2009,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,978.09,12,78.43,12/1/2009,78.43,Groundwater,Food
2009,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,68.941,12,5.146,12/1/2009,5.146,Surface Water,Textile Manufacturing
2009,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,171.53,12,15.035,12/1/2009,15.035,Surface Water,Textile Manufacturing
2009,0285-0007,Pilgrim's Pride,Gold Kist,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,287.588,12,18.6,12/1/2009,18.6,Surface Water,Food
2009,0146-0001,RENOVA Partners,Davidson River Village,Industrial,Wood/Paper products,No Source Listed,No Source Listed,French Broad River (05-2),6010105,Transylvania,0,12,0,12/1/2009,0,No Source Listed,Wood & Paper Products
